id,title,lemmatized,sentiment_lemm,fear,anger,anticipation,surprise,sadness,joy,disgust,positive,negative
1548,Ghost World,high school friend art class record collector plaster personal ad blue music nunchaku prank telephone call aftercreditsstinger accentuate negative comedy drama iso_3166_1 de name germany iso_3166_1 gb name united kingdom iso_3166_1 u name united state america english,quirky girl try figure graduated high school form friendship eccentric 40yearold record collector playing prank best friend comedy drama high school friend art class record collector plaster personal ad blue music nunchaku prank telephone call aftercreditsstinger,0.0,0.0,0.04,0.12,0.12,0.2,0.0,0.2,0.08
1550,Pieces of April,sex thanksgiving road trip love independent film neighbor marijuana family illness shes one every family comedy drama iso_3166_1 u name united state america english,quirky rebellious april burn life boyfriend lowrent new york city apartment mile away emotionally distant family discovers mother fatal form breast cancer invite clan place thanksgiving father struggle drive family city april inexperienced cook run kitchen trouble must ask neighbor help comedy drama sex thanksgiving road trip love independent film neighbor marijuana family illness,0.0851063829787234,0.0638297872340425,0.1063829787234042,0.0425531914893617,0.1063829787234042,0.1276595744680851,0.0212765957446808,0.1702127659574468,0.1276595744680851
1551,Flatliners,life death afterlife swing memory medical student confetti line shouldnt crossed drama horror science fiction thriller iso_3166_1 u name united state america english,five medical student want find life death plan stop one heart second thus simulating death bring person back life science fiction thriller early 1990s star studded cast drama horror science fiction thriller life death afterlife swing memory medical student confetti,0.15,0.1,0.175,0.1,0.1,0.025,0.1,0.075,0.1
1555,The Spanish Apartment,paris barcelona spain alcohol roommate single travel crush student relationship breakup youth celebration group friend came paris rome london berlin spanish apartment year change lifetime drama comedy romance iso_3166_1 fr name france french,straitlaced french student move apartment barcelona cast six character europe together speak international language love friendship drama comedy romance paris barcelona spain alcohol roommate single travel crush student relationship breakup youth celebration group friend,0.0714285714285714,0.0357142857142857,0.1071428571428571,0.1071428571428571,0.0714285714285714,0.2142857142857142,0.0,0.2142857142857142,0.0357142857142857
1562,28 Weeks Later,london england loss mother loss family mutant pest dying death chaos part dead body survivor supernatural survival run zombie danger escapade virus plague female corpse sibling relation deadly chase race chaos mayham human nature day turn week horror return horror thriller science fiction iso_3166_1 e name spain iso_3166_1 gb name united kingdom english,chilling sequel 28 day later inhabitant british isle appear lost battle onslaught disease deadly rage virus killed every citizen six month later group american dare set foot isle convinced danger come gone soon becomes clear scourge continues live waiting pounce next victim horror thriller science fiction london england loss mother loss family mutant pest dying death chaos part dead body survivor supernatural survival run zombie danger escapade virus plague female corpse sibling relation deadly chase race chaos mayham human nature,0.1666666666666666,0.15625,0.0416666666666666,0.0208333333333333,0.1875,0.0104166666666666,0.09375,0.03125,0.2604166666666667
1571,Live Free or Die Hard,usa washington dc helicopter hostage fbi kidnapping hacker satellite transport prisoner traffic jam fistfight excop sequel suspense shootout explosion violence cell phone car chase police car walkie talkie based article cyber terrorism action hero power plant old school cop back action thriller iso_3166_1 gb name united kingdom iso_3166_1 u name united state america english,john mcclane back badder ever time he working homeland security call service young hacker bid stop ring internet terrorist intent taking control america computer infrastructure action thriller usa washington dc helicopter hostage fbi kidnapping hacker satellite transport prisoner traffic jam fistfight excop sequel suspense shootout explosion violence cell phone car chase police car walkie talkie based article cyber terrorism action hero power plant,0.16,0.1,0.1,0.1,0.08,0.04,0.08,0.14,0.16
1572,Die Hard: With a Vengeance,bomb taxi riddle robbery detective helicopter gold subway ship fistfight police sequel deception shootout new york city explosion violence car chase fbi agent simon say flashback dump truck aqueduct action hero federal reserve bank think fast look alive die hard action thriller iso_3166_1 u name united state america english,new york detective john mcclane back kicking badguy butt third installment actionpacked series find teaming civilian zeus carver prevent loss innocent life mcclane thought hed seen genius named simon engages mcclane new partner beloved city deadly game demand concentration action thriller bomb taxi riddle robbery detective helicopter gold subway ship fistfight police sequel deception shootout new york city explosion violence car chase fbi agent simon say flashback dump truck aqueduct action hero federal reserve bank,0.1379310344827586,0.1206896551724138,0.0689655172413793,0.0689655172413793,0.0862068965517241,0.0172413793103448,0.0517241379310344,0.1551724137931034,0.1896551724137931
1573,Die Hard 2,ambush helicopter journalist based novel airport hand grenade fistfight cop sequel snow dulles international airport shootout officer involved shooting terrorism explosion church violence sabotage walkie talkie swat team air traffic control commando unit snowmobile die harder action thriller iso_3166_1 u name united state america english,john mcclane offduty cop gripped feeling déjà vu snowy christmas eve nation capital terrorist seize major international airport holding thousand holiday traveler hostage renegade military commando led murderous rogue officer plot rescue drug lord justice prepared every contingency except one mcclanes smartmouthed heroic action thriller ambush helicopter journalist based novel airport hand grenade fistfight cop sequel snow dulles international airport shootout officer involved shooting terrorism explosion church violence sabotage walkie talkie swat team air traffic control commando unit snowmobile,0.145631067961165,0.0970873786407767,0.087378640776699,0.0776699029126213,0.058252427184466,0.0485436893203883,0.0776699029126213,0.1262135922330097,0.1553398058252427
1574,Chicago,chicago based stage musical prison matron jazz age nude man murdered cant famous infamous action comedy crime drama music iso_3166_1 u name united state america english,murderess velma kelly roxie hart find death row together fight fame keep gallows 1920s chicago action comedy crime drama music chicago based stage musical prison matron jazz age nude man murdered,0.1111111111111111,0.1944444444444444,0.0555555555555555,0.0555555555555555,0.1388888888888889,0.0555555555555555,0.0277777777777777,0.1388888888888889,0.1666666666666666
1576,Resident Evil,undercover mutant dystopia conspiracy zombie based video game secret experiment deadly virus fatal mistake horror action science fiction iso_3166_1 fr name france iso_3166_1 de name germany iso_3166_1 gb name united kingdom iso_3166_1 u name united state america english,virus leak topsecret facility turning resident researcher ravenous zombie lab animal mutated hound hell government sends elite military task force contain outbreak alice rain charged leading mission three hour pathogen becomes airborne infects world horror action science fiction undercover mutant dystopia conspiracy zombie based video game,0.2121212121212121,0.1212121212121212,0.0303030303030303,0.0303030303030303,0.0909090909090909,0.0303030303030303,0.0606060606060606,0.1212121212121212,0.2424242424242424
1577,Resident Evil: Apocalypse,martial art mutant dystopia rescue conspiracy evil corporation zombie based video game youre going die horror action science fiction iso_3166_1 gb name united kingdom iso_3166_1 u name united state america iso_3166_1 de name germany iso_3166_1 fr name france iso_3166_1 ca name canada english,city locked quarantine alice join small band elite soldier enlisted rescue missing daughter creator mutating tvirus heartpounding race time group face horde blood thirsty zombie stealthy lickers mutant canine sinister foe yet horror action science fiction martial art mutant dystopia rescue conspiracy evil corporation zombie based video game,0.1269841269841269,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0793650793650793,0.0793650793650793,0.0476190476190476,0.1428571428571428,0.1746031746031746
1578,Raging Bull,transporter jealousy violent husband paranoia boxer biography fistfight broken nose sport domestic violence extreme violence overthehill fighter nd drama iso_3166_1 u name united state america english,jake lamotta step boxing ring obliterates opponent he prizefighter treat family friend way he ticking time bomb ready go moment though lamotta want family love something always seems come perhaps violent bout paranoia jealousy kind rage helped make champ real life wind ring alone drama transporter jealousy violent husband paranoia boxer biography fistfight broken nose sport domestic violence extreme violence overthehill fighter,0.1621621621621621,0.1756756756756756,0.054054054054054,0.054054054054054,0.0945945945945946,0.054054054054054,0.0945945945945946,0.0675675675675675,0.1891891891891892
1579,Apocalypto,loss family solar eclipse slavery jaguar village maya civilization forest tribe human sacrifice central america maya ancient civilization yucatec maya language one outrun destiny action adventure drama thriller iso_3166_1 u name united state america english,set mayan civilization man idyllic presence brutally disrupted violent invading force taken perilous journey world ruled fear oppression harrowing end awaits twist fate spurred power love woman family make desperate break return home ultimately save way life action adventure drama thriller loss family solar eclipse slavery jaguar village maya civilization forest tribe human sacrifice central america maya ancient civilization yucatec maya language,0.1551724137931034,0.1034482758620689,0.0862068965517241,0.0344827586206896,0.0689655172413793,0.0517241379310344,0.0517241379310344,0.1724137931034483,0.1896551724137931
1581,The Holiday,holiday london england film making christmas party country house room exchange surrey romantic comedy los angeles multiple storyline woman director christmas christmas eve going go celebrate young alive comedy romance iso_3166_1 gb name united kingdom iso_3166_1 u name united state america english,two woman one cameron diaz america one kate winslet britain swap home christmastime bad breakup boyfriend woman find romance local man jude law jack black realizes imminent return home may end relationship comedy romance holiday london england film making christmas party country house room exchange surrey romantic comedy los angeles multiple storyline woman director christmas,0.1081081081081081,0.027027027027027,0.1351351351351351,0.054054054054054,0.1351351351351351,0.1081081081081081,0.027027027027027,0.1621621621621621,0.081081081081081
1584,School of Rock,rock roll rock high school music band landed gig life 5th grade comedy music iso_3166_1 de name germany iso_3166_1 u name united state america english,fired band hard cash guitarist vocalist dewey finn finagles way job fourthgrade substitute teacher private school secretly begin teaching student finer point rock n roll school hardnosed principal rightly suspicious finn activity finn roommate remains dark he comedy music rock roll rock high school music band,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0,0.0909090909090909,0.0909090909090909,0.0303030303030303,0.3333333333333333,0.0606060606060606
1585,It's a Wonderful Life,holiday angel based novel bank suicide attempt small town christmas tree great depression christmas eve feelgood ending guardian angel christmas wonderful laugh wonderful love drama family fantasy iso_3166_1 u name united state america english,george bailey spent entire life giving people bedford fall always longed travel never opportunity order prevent rich skinflint mr potter taking entire town prevents george modest building loan company founded generous father christmas eve george uncle billy loses business 8000 intending deposit bank potter find misplaced money hide billy george trouble begin drama family fantasy holiday angel based novel bank suicide attempt small town christmas tree great depression christmas eve feelgood ending guardian angel christmas,0.0555555555555555,0.0555555555555555,0.1296296296296296,0.074074074074074,0.0555555555555555,0.1111111111111111,0.0185185185185185,0.2037037037037037,0.1111111111111111
1586,Secret Window,alcohol adultery detective mississippi jealousy isolation paranoia motel window nightmare letter ax notebook police murder mystery arson writer divorce important part story ending thriller mystery iso_3166_1 u name united state america english,mort rainey writer emerging painful divorce exwife stalked remote lake house psychotic stranger wouldbe scribe claim rainey swiped best story idea rainey endeavor prove innocence begin question sanity thriller mystery alcohol adultery detective mississippi jealousy isolation paranoia motel window nightmare letter ax notebook police murder mystery arson writer divorce,0.1666666666666666,0.1,0.0666666666666666,0.0833333333333333,0.1166666666666666,0.0,0.1,0.1333333333333333,0.1833333333333333
1587,What's Eating Gilbert Grape,brother brother relationship mentally disabled iowa widow dysfunctional family independent film film love findin last place look romance drama iso_3166_1 u name united state america english,gilbert care brother arnie obese mother get way love walk life romance drama brother brother relationship mentally disabled iowa widow dysfunctional family independent film,0.074074074074074,0.0,0.074074074074074,0.037037037037037,0.1481481481481481,0.1111111111111111,0.037037037037037,0.2222222222222222,0.1111111111111111
1588,Bring It On,cheerleader sport high school teenage girl cheerleading cheering crowd duringcreditsstinger may best move win comedy iso_3166_1 u name united state america english,toro cheerleading squad rancho carne high school san diego got spirit spunk sas killer routine thats sure land national championship trophy sixth year row newlyelected team captain toros road total cheer glory take shady turn discovers perfectlychoreographed routine fact stolen comedy cheerleader sport high school teenage girl cheerleading cheering crowd duringcreditsstinger,0.0303030303030303,0.0606060606060606,0.0909090909090909,0.0606060606060606,0.0,0.1212121212121212,0.0,0.2727272727272727,0.0909090909090909
1590,Copying Beethoven,beethoven woman director nd drama iso_3166_1 de name germany iso_3166_1 u name united state america english,fictionalised exploration beethoven life final day working ninth symphony 1824 beethoven racing finish new symphony however year since last success plagued deafness loneliness personal trauma copyist urgently needed help composer fictional character introduced form young conservatory student aspiring composer named anna holtz mercurial beethoven skeptical woman might become involved masterpiece slowly come trust anna assistance end becomes quite fond time piece performed presence life absolute necessity deep understanding work even corrects mistake made passionate personality open door private world drama beethoven woman director,0.0232558139534883,0.0,0.1627906976744186,0.0232558139534883,0.0697674418604651,0.1627906976744186,0.0,0.3488372093023256,0.0697674418604651
1591,Nowhere in Africa,loss family emigration world war ii jew national socialism kenia child farm marriage crisis capture woman director emigrant one family tale homeland lost homeland found drama iso_3166_1 de name germany german,jewish woman named jettel redlich flees nazi germany daughter regina join husband walter farm kenya first jettel refuse adjust new circumstance bringing set china dish evening gown regina adapts readily new world forming strong bond father cook african named owuor drama loss family emigration world war ii jew national socialism kenia child farm marriage crisis capture woman director emigrant,0.1071428571428571,0.0357142857142857,0.1785714285714285,0.0,0.0357142857142857,0.1071428571428571,0.0357142857142857,0.2142857142857142,0.1785714285714285
1593,Night at the Museum,museum skeleton night shift chaos genghis khan maya civilization natural history theodore roosevelt dinosaur based childrens book magical object security guard duringcreditsstinger inanimate object coming life history come life action adventure comedy family fantasy iso_3166_1 u name united state america iso_3166_1 gb name united kingdom english,chaos reign natural history museum night watchman larry daley accidentally stir ancient curse awakening attila hun army gladiator tyrannosaurus rex exhibit larry try desperately keep museum control he fighting losing battle president teddy roosevelt come rescue action adventure comedy family fantasy museum skeleton night shift chaos genghis khan maya civilization natural history theodore roosevelt dinosaur based childrens book magical object security guard duringcreditsstinger inanimate object coming life,0.1458333333333333,0.125,0.0833333333333333,0.0625,0.0833333333333333,0.0416666666666666,0.0208333333333333,0.1666666666666666,0.1458333333333333
1597,Meet the Parents,cia airport cat jew orderly airplane fatherinlaw epistaxis daughter lost baggage urn pavilion volleyball hospital wedding first come love come interrogation comedy romance iso_3166_1 u name united state america english,greg focker ready marry girlfriend pam pop question must win formidable father humorless former cia agent jack byrnes wedding pams sister greg bend backward make good impression visit byrnes home turn hilarious series disaster everything go wrong jack critical hawklike gaze comedy romance cia airport cat jew orderly airplane fatherinlaw epistaxis daughter lost baggage urn pavilion volleyball hospital wedding,0.1041666666666666,0.0208333333333333,0.1041666666666666,0.125,0.1041666666666666,0.1041666666666666,0.0208333333333333,0.1875,0.1041666666666666
1598,Cape Fear,prison child abuse rape small town daughter police revenge lawyer cigar smoking fear dog rapist nothing dark isnt light except fear crime thriller iso_3166_1 u name united state america english,sam bowden smalltown corporate attorney max cady tattooed cigarsmoking biblequoting psychotic rapist common fourteen year ago sam public defender assigned max cadys rape trial made serious error hid document illiterate client could gotten acquitted cagey bibliophile cady released intends teach sam bowden family thing two loss crime thriller prison child abuse rape small town daughter police revenge lawyer cigar smoking fear dog rapist,0.1612903225806451,0.1612903225806451,0.0483870967741935,0.032258064516129,0.0967741935483871,0.0483870967741935,0.0806451612903225,0.1129032258064516,0.1935483870967742
1599,I Heart Huckabees,sex detective jealousy humor protest wife celebrity rivalry independent film religion universe anger nature husband existentialism enviroment issue existential comedy comedy romance iso_3166_1 de name germany iso_3166_1 u name united state america english,husbandandwife team play detective traditional sense instead happy duo help others solve existential issue kind keep night wondering mean comedy romance sex detective jealousy humor protest wife celebrity rivalry independent film religion universe anger nature husband existentialism enviroment issue,0.0512820512820512,0.1025641025641025,0.1025641025641025,0.0512820512820512,0.0512820512820512,0.1282051282051282,0.0512820512820512,0.1794871794871795,0.1025641025641025
1613,The 51st State,chemical laxative skinhead nice wheel dirty deal one mean mother kilt thriller action comedy crime iso_3166_1 ca name canada iso_3166_1 gb name united kingdom english,elmo mcelroy streetwise american master chemist head england sell special new formula powerful blue concoction guaranteed take 51st state mcelroys new product delivers feeling 51 time powerful thrill pleasure high history plan quick profitable score go comically awry get stuck liverpool unlikely escort exgirlfriend becomes entangled bizarre web doubledealing doublecrosses thriller action comedy crime chemical laxative skinhead,0.1034482758620689,0.0862068965517241,0.1206896551724138,0.0689655172413793,0.0517241379310344,0.1034482758620689,0.0862068965517241,0.1724137931034483,0.1034482758620689
1619,The Way of the Gun,gunslinger mexico hotel ransom mexican standoff kidnapping sperm bank rag rich surrogate mother money gunfight drifter gangster criminal desert millionaire neowestern nd action crime drama thriller iso_3166_1 u name united state america english,parker longbaugh pair lowlevel petty criminal living grid funding existence unconventional often illegal mean wanting move past petty crime vow get proverbial big score action crime drama thriller gunslinger mexico hotel ransom mexican standoff kidnapping sperm bank rag rich surrogate mother money gunfight drifter gangster criminal desert millionaire neowestern,0.1052631578947368,0.1578947368421052,0.0701754385964912,0.0350877192982456,0.0701754385964912,0.0701754385964912,0.0701754385964912,0.1228070175438596,0.2105263157894736
1620,Hitman,assassin secret identity intelligence soviet union russia celibacy hitman secret society power power takeover adversary government execution violence killer based video game secret formula assassin 47 action crime drama thriller iso_3166_1 fr name france iso_3166_1 u name united state america english,bestselling videogame hitman roar life barrel blazing hardcore actionthriller starring timothy olyphant genetically engineered assassin deadly aim known agent 47 eliminates strategic target topsecret organization he doublecrossed hunter becomes prey 47 find lifeordeath game international intrigue action crime drama thriller assassin secret identity intelligence soviet union russia celibacy hitman secret society power power takeover adversary government execution violence killer based video game secret formula,0.1851851851851851,0.1296296296296296,0.0555555555555555,0.037037037037037,0.1111111111111111,0.037037037037037,0.0185185185185185,0.0925925925925925,0.2037037037037037
1621,Trading Places,christmas tree rag rich broker beggar dollar wager fish water millionaire commodity investor big shot hoodlum wrongful arrest santa hat funny business comedy iso_3166_1 u name united state america english,snobbish investor wily street conartist find position reversed part bet two callous millionaire comedy christmas tree rag rich broker beggar dollar wager fish water millionaire commodity investor big shot hoodlum wrongful arrest santa hat,0.0454545454545454,0.1818181818181818,0.0454545454545454,0.0909090909090909,0.1363636363636363,0.0454545454545454,0.1363636363636363,0.0454545454545454,0.2272727272727272
1624,Liar Liar,california workaholic birthday lie pregnancy birth wish 1990s trust comedy iso_3166_1 u name united state america english,fletcher reede fasttalking attorney habitual liar son max blow candle fifth birthday one wish dad stop lying 24 hour max wish come true fletcher discovers mouth suddenly become biggest liability comedy california workaholic birthday lie pregnancy birth wish 1990s,0.0588235294117647,0.088235294117647,0.1176470588235294,0.1176470588235294,0.0294117647058823,0.1176470588235294,0.1176470588235294,0.1470588235294117,0.1176470588235294
1635,The Island,clone transplantation love one life dystopia genetics freedom escape cloning plague time come action thriller science fiction adventure iso_3166_1 u name united state america english,2019 lincoln sixecho resident seemingly utopian contained facility like inhabitant carefullycontrolled environment lincoln hope chosen go island reportedly last uncontaminated location planet lincoln soon discovers everything existence lie action thriller science fiction adventure clone transplantation love one life dystopia genetics freedom escape cloning plague,0.0625,0.03125,0.125,0.03125,0.0625,0.125,0.0625,0.3125,0.09375
1636,Bedazzled,love one life mephisto wish sale soul pact devil teuflisch meet devil shes giving elliott seven wish chance hell fantasy comedy romance iso_3166_1 u name united state america english,elliot richardson suicidal techno geek given seven wish turn life around meet seductive satan catch soul wish include 7 foot basketball star rock star hamburger could expected devil must put little twist fantasy fantasy comedy romance love one life mephisto wish sale soul pact devil teuflisch,0.0930232558139534,0.0697674418604651,0.1860465116279069,0.0465116279069767,0.0930232558139534,0.1162790697674418,0.0697674418604651,0.1627906976744186,0.0697674418604651
1637,Speed,bomb airport bus bus ride highway bomb planting get ready rush hour action adventure crime iso_3166_1 u name united state america english,los angeles swat cop jack traven bomb expert howard payne who major ransom money first rigged elevator tall building rigged busif slows blow bad enough day nightmare la traffic thats still end action adventure crime bomb airport bus bus ride highway bomb planting,0.1627906976744186,0.1627906976744186,0.0697674418604651,0.0930232558139534,0.0930232558139534,0.0232558139534883,0.0232558139534883,0.1395348837209302,0.1627906976744186
1639,Speed 2: Cruise Control,boat cruise computer disaster diamond collision course stake get higher ride get even faster action adventure thriller iso_3166_1 u name united state america english,sandra bullock jason patric star young couple whose dream cruise turn terror lunatic computer genius willem dafoe set new course destruction action adventure thriller boat cruise computer disaster diamond collision course,0.1,0.1333333333333333,0.1,0.0666666666666666,0.0333333333333333,0.1,0.0666666666666666,0.2,0.1666666666666666
1640,Crash,race politics daughter installer police fall car crash racism los angeles bigotry social service collision think know idea drama iso_3166_1 de name germany iso_3166_1 u name united state america english,los angeles citizen vastly separate life collide interweaving story race loss redemption drama race politics daughter installer police fall car crash racism los angeles bigotry social service collision,0.15,0.15,0.0,0.05,0.15,0.05,0.0,0.2,0.2
1642,The Net,cheating new identity computer virus chase computer stalking driver license credit card passport access bank account foreign country find identity stolen crime drama mystery thriller action iso_3166_1 u name united state america english,angela bennett freelance software engineer life world computer technology cyber friend asks bennett debug new game inadvertently becomes involved conspiracy soon turn life upside vacation mexico purse stolen soon find people event may seem becomes target assassination vacation ruined get new passport u embassy mexico wrong name ruth marx return u sort thing discovers ruth marx unsavory past lengthy police record make matter worse another person assumed real identity crime drama mystery thriller action cheating new identity computer virus chase computer stalking,0.1219512195121951,0.0975609756097561,0.073170731707317,0.024390243902439,0.073170731707317,0.073170731707317,0.024390243902439,0.2195121951219512,0.2195121951219512
1645,A Time to Kill,ku klux klan rape mississippi juror blackmail attempted murder forgiveness court shooting murder suspense lawyer trial courtroom racial tension kkk racial issue courtroom drama experience time youll never forget crime drama thriller iso_3166_1 u name united state america english,young lawyer defends black man accused murdering two men raped 10yearold daughter sparking rebirth kkk crime drama thriller ku klux klan rape mississippi juror blackmail attempted murder forgiveness court shooting murder suspense lawyer trial courtroom racial tension kkk racial issue courtroom drama,0.196078431372549,0.2156862745098039,0.0588235294117647,0.0784313725490196,0.0784313725490196,0.0392156862745098,0.0980392156862745,0.0392156862745098,0.196078431372549
1646,Freedom Writers,black people based novel holocaust ghetto diary principal witness biography daughter high school racial segregation anne frank school excursion idealism violence school racial tension gang violence based true event story world future crime drama iso_3166_1 de name germany iso_3166_1 u name united state america english,young teacher inspires class atrisk student learn tolerance apply pursue education beyond high school crime drama black people based novel holocaust ghetto diary principal witness biography daughter high school racial segregation anne frank school excursion idealism violence school racial tension gang violence based true event,0.1,0.12,0.02,0.02,0.1,0.08,0.04,0.18,0.14
1648,Bill & Ted's Excellent Adventure,jealousy journey past sigmund freud time travel heavy metal socrates billy kid school presentation rhinoceros phone booth world peace past history metal best friend napoleon bonaparte history rewritten two guy cant spell adventure comedy science fiction iso_3166_1 u name united state america english,small town san dimas mile away los angeles two nearly brain dead teenage boy going name bill preston esq ted theodore logan dream together starting rock roll band called wyld stallyns unfortunately still high school verge failing school well pas upcoming history report separated result ted father sending military school bill ted know must stay together save future man future named rufus came help pas report bill ted decided gather historical figure need report hoping help pas report stay together adventure comedy science fiction jealousy journey past sigmund freud time travel heavy metal socrates billy kid school presentation rhinoceros phone booth world peace past history metal best friend napoleon bonaparte,0.1219512195121951,0.048780487804878,0.1707317073170731,0.0,0.048780487804878,0.0975609756097561,0.048780487804878,0.1463414634146341,0.1219512195121951
1649,Bill & Ted's Bogus Journey,future dying death heaven time travel heavy metal diabolical ego afterlife metal robot devil doppelganger seance made history history adventure comedy family fantasy science fiction iso_3166_1 u name united state america english,amiable slacker bill ted roped fantastical adventure de nomolos villain future sends evil robot duplicate two lad terminate replace robot double actually succeed killing bill ted two determined escape afterlife challenging grim reaper series game order return land living adventure comedy family fantasy science fiction future dying death heaven time travel heavy metal diabolical ego afterlife metal robot devil doppelganger seance,0.1551724137931034,0.1206896551724138,0.1379310344827586,0.0344827586206896,0.1206896551724138,0.0172413793103448,0.1034482758620689,0.1206896551724138,0.1551724137931034
1651,Mississippi Mermaid,exotic island secret love one life plantation marriage mail order bride french noir bride came advertisedwith unadvertised special crime drama romance iso_3166_1 fr name france iso_3166_1 name italy french,adapted story william irish noirish tale man order mailorder bride receives instead con woman crime drama romance exotic island secret love one life plantation marriage mail order bride french noir,0.037037037037037,0.037037037037037,0.1851851851851851,0.037037037037037,0.037037037037037,0.1851851851851851,0.0,0.2592592592592592,0.037037037037037
1656,The Legend of Zorro,california spy father son relationship mexico hero marriage crisis sword fight divorce american civil war original caped crusader back action adventure iso_3166_1 mx name mexico iso_3166_1 u name united state america english,spent last 10 year fighting injustice cruelty alejandro de la vega facing greatest challenge loving wife elena thrown house elena filed divorce found comfort arm count armand dashing french aristocrat alejandro know something doesnt armand evil mastermind behind terrorist plot destroy united state marriage county future stake zorro save two union late action adventure california spy father son relationship mexico hero marriage crisis sword fight divorce american civil war,0.0963855421686747,0.108433734939759,0.0602409638554216,0.0481927710843373,0.072289156626506,0.0843373493975903,0.0602409638554216,0.1566265060240964,0.1566265060240964
1667,March of the Penguins,parent kid relationship penguin brood autonomy egg survival snow antarctic harshest place earth love find way documentary family iso_3166_1 fr name france french,every year thousand antarticas emperor penguin make astonishing journey breed young walk marching day night single file 70 mile darkest driest coldest continent earth documentary family parent kid relationship penguin brood autonomy egg survival snow antarctic,0.125,0.0,0.25,0.125,0.0,0.25,0.0,0.25,0.0
1669,The Hunt for Red October,submarine cold war russian defection jack ryan invisible silent stolen action adventure thriller iso_3166_1 u name united state america english,new soviet nuclear missile sub boomer heading maiden voyage tracked los angeles class american submarine suddenly go silent disappears focus attention u intelligence u navy russian sub commander determined silent soviet boomer may headed american coastal water panic ensues cia analyst jack ryan convinces brass boomer commander may intend something nuclear first strike mind perilous tense catandmouse game ensues action adventure thriller submarine cold war russian defection jack ryan,0.1935483870967742,0.032258064516129,0.1290322580645161,0.032258064516129,0.032258064516129,0.032258064516129,0.0,0.2580645161290322,0.1935483870967742
1677,Ray,black people soul country music loss brother 1970s jazz blindness impaired vision georgia overdose bus ride record producer biography rag rich childhood trauma gospel indianapolis record label recording studio extraordinary life story ray charles drama music iso_3166_1 u name united state america english,born sharecropping plantation northern florida ray charles went blind seven inspired fiercely independent mom insisted make way found calling gift behind piano keyboard touring across southern musical circuit soulful singer gained reputation exploded worldwide fame pioneered couping gospel country together drama music black people soul country music loss brother 1970s jazz blindness impaired vision georgia overdose bus ride record producer biography rag rich childhood trauma gospel indianapolis record label recording studio,0.0212765957446808,0.0425531914893617,0.0638297872340425,0.0638297872340425,0.1276595744680851,0.1489361702127659,0.0,0.2765957446808511,0.1063829787234042
1683,The Reaping,river miracle bible louisiana frog grasshopper faith hath god wrought horror iso_3166_1 u name united state america english,katherine morrissey former christian missionary lost faith tragic death family applies expertise debunking religious phenomenon series biblical plague overrun small town katherine arrives prove supernatural force behind occurrence soon find science cannot explain happening instead must regain faith combat evil wait louisiana swamp horror river miracle bible louisiana frog grasshopper faith,0.1129032258064516,0.0806451612903225,0.0967741935483871,0.0483870967741935,0.0806451612903225,0.064516129032258,0.0806451612903225,0.1451612903225806,0.1774193548387097
1685,Beneath the Planet of the Apes,mutant dystopia survivor astronaut ape science worship army civilized apesa fortress radiationcrazed super humansearths final battle begin beneath atomic rubble city new york adventure science fiction mystery iso_3166_1 u name united state america english,astronaut brent sent rescue taylor crash land planet ape like taylor original film taylor disappeared forbidden zone brent nova try follow find discovers cult human fear ape latest military movement find middle tension mount climactic battle ape man deep bowel planet adventure science fiction mystery mutant dystopia survivor astronaut ape science worship,0.1612903225806451,0.0967741935483871,0.1290322580645161,0.0967741935483871,0.032258064516129,0.064516129032258,0.0,0.1935483870967742,0.1612903225806451
1687,Escape from the Planet of the Apes,spacecraft pacifism human cage dystopia politician chimpanzee tease caving meet baby milo washington terrified action science fiction iso_3166_1 u name united state america english,world shocked appearance two talking chimpanzee arrived mysteriously u spacecraft become toast society one man belief threat human race action science fiction spacecraft pacifism human cage dystopia politician chimpanzee tease caving,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0,0.1666666666666666,0.0833333333333333,0.0,0.1666666666666666,0.25
1688,Conquest of the Planet of the Apes,circus pet human dystopia insurrection army ape new revolt ape awesome spectacle annals science fiction action science fiction iso_3166_1 u name united state america english,futuristic world embraced ape slavery caesar son late simian cornelius zira surface almost twenty year hiding authority prepares slave revolt humanity action science fiction circus pet human dystopia insurrection army ape,0.125,0.1666666666666666,0.0,0.0416666666666666,0.125,0.0416666666666666,0.0416666666666666,0.125,0.25
1690,Hostel,bathroom sex amsterdam europe brothel slovakia backpacker horror gore blood torture business card doberman hostel surgery elite club finger welcome worst nightmare horror iso_3166_1 u name united state america english,three backpacker head slovakian city promise meet hedonistic expectation idea hell awaits horror bathroom sex amsterdam europe brothel slovakia backpacker horror gore blood torture business card doberman hostel surgery elite club finger,0.1333333333333333,0.1111111111111111,0.0888888888888888,0.0444444444444444,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.0888888888888888,0.1333333333333333
1691,Hostel: Part II,prague bratislava castration lady man student torture penis torture porn americansthey imagination horror iso_3166_1 u name united state america english,following geographical tour slovakia three young american woman lured hostel handsome young man sell twisted master tie brings upon unthinkable world pain horror prague bratislava castration lady man student torture penis torture porn,0.1388888888888889,0.1111111111111111,0.1111111111111111,0.0833333333333333,0.1111111111111111,0.0555555555555555,0.1388888888888889,0.0833333333333333,0.1666666666666666
